"Data","Q_25200000","CSS","Fonte"
"1988-05-13",1109.06,NA,""
"1988-05-14",1070.48,NA,""
"1988-05-15",1054.08,NA,""
"1988-05-16",1037.77,NA,""
"1988-05-17",1021.55,NA,""
"1988-05-18",1005.41,NA,""
"1988-05-19",994.702,126.684,"TM/Landsat-5"
"1988-05-20",1005.41,NA,""
"1988-05-21",1065,NA,""
"1988-05-22",1136.91,NA,""
"1988-05-23",1065,NA,""
"1988-05-24",1010.78,NA,""
"1988-05-25",973.399,NA,""
"1988-05-26",946.99,NA,""
"1988-05-27",926.04,NA,""
"1988-05-28",910.432,NA,""
"1988-05-29",905.249,NA,""
"1988-05-30",900.077,NA,""
"1988-05-31",894.914,NA,""
"1988-06-01",874.364,NA,""
"1988-06-02",864.149,NA,""
"1988-06-03",869.251,NA,""
"1988-06-04",874.364,NA,""
"1988-06-05",869.251,NA,""
"1988-06-06",843.842,NA,""
"1988-06-07",828.719,NA,""
"1988-06-08",828.719,NA,""
"1988-06-09",828.719,NA,""
"1988-06-10",813.689,NA,""
"1988-06-11",798.752,NA,""
"1988-06-12",788.846,NA,""
"1988-06-13",778.982,NA,""
"1988-06-14",764.264,NA,""
"1988-06-15",754.505,NA,""
"1988-06-16",744.789,NA,""
"1988-06-17",739.947,NA,""
"1988-06-18",725.484,NA,""
"1988-06-19",720.685,NA,""
"1988-06-20",715.896,NA,""
"1988-06-21",706.351,NA,""
"1988-06-22",696.85,NA,""
"1988-06-23",687.392,NA,""
"1988-06-24",682.68,NA,""
"1988-06-25",673.287,NA,""
"1988-06-26",668.608,NA,""
"1988-06-27",663.939,NA,""
"1988-06-28",659.282,NA,""
"1988-06-29",654.635,NA,""
"1988-06-30",645.376,NA,""
"1988-07-01",640.763,NA,""
"1988-07-02",636.161,NA,""
"1988-07-03",626.991,NA,""
"1988-07-04",622.423,NA,""
"1988-07-05",617.867,NA,""
"1988-07-06",608.787,93.59,"TM/Landsat-5"
"1988-07-07",604.264,NA,""
"1988-07-08",599.753,NA,""
"1988-07-09",590.765,NA,""
"1988-07-10",586.288,NA,""
"1988-07-11",581.822,NA,""
"1988-07-12",572.926,NA,""
"1988-07-13",568.495,NA,""
"1988-07-14",564.076,NA,""
"1988-07-15",559.669,NA,""
"1988-07-16",555.273,NA,""
"1988-07-17",550.889,NA,""
"1988-07-18",546.517,NA,""
"1988-07-19",542.156,NA,""
"1988-07-20",537.808,NA,""
"1988-07-21",533.471,NA,""
"1988-07-22",529.146,90.452,"TM/Landsat-5"
"1988-07-23",520.532,NA,""
"1988-07-24",516.243,NA,""
"1988-07-25",511.966,NA,""
"1988-07-26",507.701,NA,""
"1988-07-27",503.448,NA,""
"1988-07-28",499.207,NA,""
"1988-07-29",494.978,NA,""
"1988-07-30",490.761,NA,""
"1988-07-31",486.557,NA,""
"1988-08-01",478.185,NA,""
"1988-08-02",474.017,NA,""
"1988-08-03",469.862,NA,""
"1988-08-04",465.719,NA,""
"1988-08-05",461.589,NA,""
"1988-08-06",457.471,NA,""
"1988-08-07",453.365,70.392,"TM/Landsat-5"
"1988-08-08",449.272,NA,""
"1988-08-09",445.192,NA,""
"1988-08-10",437.069,NA,""
"1988-08-11",433.026,NA,""
"1988-08-12",428.996,NA,""
"1988-08-13",424.979,NA,""
"1988-08-14",420.975,NA,""
"1988-08-15",416.983,NA,""
"1988-08-16",413.004,NA,""
"1988-08-17",409.039,NA,""
"1988-08-18",405.086,NA,""
"1988-08-19",401.146,NA,""
"1988-08-20",397.219,NA,""
"1988-08-21",393.306,NA,""
"1988-08-22",393.306,NA,""
"1988-08-23",389.405,NA,""
"1988-08-24",389.405,NA,""
"1988-08-25",385.517,NA,""
"1988-08-26",381.643,NA,""
"1988-08-27",377.782,NA,""
"1988-08-28",373.934,NA,""
"1988-08-29",370.1,NA,""
"1988-08-30",370.1,NA,""
"1988-08-31",370.1,NA,""
"1988-09-01",370.1,NA,""
"1988-09-02",366.279,NA,""
"1988-09-03",362.471,NA,""
"1988-09-04",362.471,NA,""
"1988-09-05",354.897,NA,""
"1988-09-06",347.376,NA,""
"1988-09-07",343.636,NA,""
"1988-09-08",339.91,63.241,"TM/Landsat-5"
"1988-09-09",339.91,NA,""
"1988-09-10",336.197,NA,""
"1988-09-11",332.499,NA,""
"1988-09-12",328.814,NA,""
"1988-09-13",328.814,NA,""
"1988-09-14",325.143,NA,""
"1988-09-15",325.143,NA,""
"1988-09-16",325.143,NA,""
"1988-09-17",328.814,NA,""
"1988-09-18",332.499,NA,""
"1988-09-19",347.376,NA,""
"1988-09-20",362.471,NA,""
"1988-09-21",366.279,NA,""
"1988-09-22",385.517,NA,""
"1988-09-23",401.146,NA,""
"1988-09-24",377.782,67.519,"TM/Landsat-5"
"1988-09-25",351.129,NA,""
"1988-09-26",336.197,NA,""
"1988-09-27",328.814,NA,""
"1988-09-28",321.486,NA,""
"1988-09-29",317.843,NA,""
"1988-09-30",321.486,NA,""
"1988-10-01",314.214,NA,""
"1988-10-02",303.412,NA,""
"1988-10-03",306.999,NA,""
"1988-10-04",325.143,NA,""
"1988-10-05",381.643,NA,""
"1988-10-06",445.192,NA,""
"1988-10-07",474.017,NA,""
"1988-10-08",474.017,NA,""
"1988-10-09",461.589,NA,""
"1988-10-10",564.076,NA,""
"1988-10-11",542.156,NA,""
"1988-10-12",457.471,NA,""
"1988-10-13",433.026,NA,""
"1988-10-14",433.026,NA,""
"1988-10-15",409.039,NA,""
"1988-10-16",393.306,NA,""
"1988-10-17",424.979,NA,""
"1988-10-18",437.069,NA,""
"1988-10-19",413.004,NA,""
"1988-10-20",389.405,NA,""
"1988-10-21",377.782,NA,""
"1988-10-22",370.1,NA,""
"1988-10-23",362.471,NA,""
"1988-10-24",373.934,NA,""
"1988-10-25",366.279,NA,""
"1988-10-26",377.782,NA,""
"1988-10-27",413.004,NA,""
"1988-10-28",441.124,NA,""
"1988-10-29",469.862,NA,""
"1988-10-30",486.557,NA,""
"1988-10-31",590.765,NA,""
"1988-11-01",677.978,NA,""
"1988-11-02",696.85,NA,""
"1988-11-03",677.978,NA,""
"1988-11-04",577.368,NA,""
"1988-11-05",533.471,NA,""
"1988-11-06",537.808,NA,""
"1988-11-07",599.753,NA,""
"1988-11-08",626.991,NA,""
"1988-11-09",595.253,NA,""
"1988-11-10",533.471,NA,""
"1988-11-11",537.808,190.805,"TM/Landsat-5"
"1988-11-12",524.833,NA,""
"1988-11-13",511.966,NA,""
"1988-11-14",494.978,NA,""
"1988-11-15",478.185,NA,""
"1988-11-16",433.026,NA,""
"1988-11-17",428.996,NA,""
"1988-11-18",457.471,NA,""
"1988-11-19",469.862,NA,""
"1988-11-20",478.185,NA,""
"1988-11-21",494.978,NA,""
"1988-11-22",529.146,NA,""
"1988-11-23",529.146,NA,""
"1988-11-24",542.156,NA,""
"1988-11-25",520.532,NA,""
"1988-11-26",559.669,NA,""
"1988-11-27",744.789,NA,""
"1988-11-28",754.505,NA,""
"1988-11-29",778.982,NA,""
"1988-11-30",1059.54,NA,""
"1988-12-01",1037.77,NA,""
"1988-12-02",952.252,NA,""
"1988-12-03",818.688,NA,""
"1988-12-04",1097.99,NA,""
"1988-12-05",1519.38,NA,""
"1988-12-06",1344.13,NA,""
"1988-12-07",1103.52,NA,""
"1988-12-08",900.077,NA,""
"1988-12-09",759.379,NA,""
"1988-12-10",687.392,NA,""
"1988-12-11",631.571,NA,""
"1988-12-12",654.635,NA,""
"1988-12-13",739.947,NA,""
"1988-12-14",788.846,NA,""
"1988-12-15",788.846,NA,""
"1988-12-16",936.495,NA,""
"1988-12-17",1216.1,NA,""
"1988-12-18",1314.65,NA,""
"1988-12-19",1273.76,NA,""
"1988-12-20",1153.73,NA,""
"1988-12-21",1092.47,NA,""
"1988-12-22",1021.55,NA,""
"1988-12-23",952.252,NA,""
"1988-12-24",905.249,NA,""
"1988-12-25",1250.59,NA,""
"1988-12-26",1550.32,NA,""
"1988-12-27",1772.72,NA,""
"1988-12-28",2068.21,NA,""
"1988-12-29",2141.52,251.403,"TM/Landsat-5"
"1988-12-30",1892.85,NA,""
"1988-12-31",1550.32,NA,""
"1989-01-01",1320.53,NA,""
"1989-01-02",1181.94,NA,""
"1989-01-03",1081.46,NA,""
"1989-01-04",1021.55,NA,""
"1989-01-05",1256.36,NA,""
"1989-01-06",1727.44,NA,""
"1989-01-07",2190.89,NA,""
"1989-01-08",2886.31,NA,""
"1989-01-09",3051.96,NA,""
"1989-01-10",3239.83,NA,""
"1989-01-11",3431.65,NA,""
"1989-01-12",3568.24,NA,""
"1989-01-13",3316.09,NA,""
"1989-01-14",3164.2,140.334,"TM/Landsat-5"
"1989-01-15",2831.82,NA,""
"1989-01-16",2679.46,NA,""
"1989-01-17",2274.07,NA,""
"1989-01-18",2207.44,NA,""
"1989-01-19",2141.52,NA,""
"1989-01-20",2076.31,NA,""
"1989-01-21",1963.92,NA,""
"1989-01-22",1869.37,NA,""
"1989-01-23",1792.25,NA,""
"1989-01-24",1727.44,NA,""
"1989-01-25",1544.12,NA,""
"1989-01-26",1403.74,NA,""
"1989-01-27",1391.75,NA,""
"1989-01-28",1519.38,NA,""
"1989-01-29",1581.47,NA,""
"1989-01-30",1581.47,NA,""
"1989-01-31",1695.34,NA,""
"1989-02-01",1676.18,NA,""
"1989-02-02",1531.73,NA,""
"1989-02-03",1575.23,NA,""
"1989-02-04",1537.92,NA,""
"1989-02-05",1452.05,NA,""
"1989-02-06",1470.31,NA,""
"1989-02-07",1556.54,NA,""
"1989-02-08",1727.44,NA,""
"1989-02-09",1948.05,NA,""
"1989-02-10",1963.92,NA,""
"1989-02-11",2274.07,NA,""
"1989-02-12",2341.4,NA,""
"1989-02-13",2849.94,NA,""
"1989-02-14",3070.57,NA,""
"1989-02-15",3364.07,NA,""
"1989-02-16",3666.96,NA,""
"1989-02-17",3756.62,NA,""
"1989-02-18",3627.36,NA,""
"1989-02-19",3480.22,NA,""
"1989-02-20",3335.25,NA,""
"1989-02-21",3145.4,NA,""
"1989-02-22",2996.38,NA,""
"1989-02-23",2759.75,NA,""
"1989-02-24",2652.88,NA,""
"1989-02-25",2460.89,NA,""
"1989-02-26",2400.88,NA,""
"1989-02-27",2358.34,NA,""
"1989-02-28",2299.23,NA,""
"1989-03-01",2027.87,NA,""
"1989-03-02",1746.8,NA,""
"1989-03-03",1676.18,70.786,"TM/Landsat-5"
"1989-03-04",1587.73,NA,""
"1989-03-05",1562.76,NA,""
"1989-03-06",1612.83,NA,""
"1989-03-07",1733.89,NA,""
"1989-03-08",1822.72,NA,""
"1989-03-09",1740.34,NA,""
"1989-03-10",1669.81,NA,""
"1989-03-11",1721.01,NA,""
"1989-03-12",1838.22,NA,""
"1989-03-13",1746.8,NA,""
"1989-03-14",1799.55,NA,""
"1989-03-15",2019.84,NA,""
"1989-03-16",2324.5,NA,""
"1989-03-17",2617.6,NA,""
"1989-03-18",2813.74,NA,""
"1989-03-19",2904.55,42.976,"TM/Landsat-5"
"1989-03-20",2968.72,NA,""
"1989-03-21",2987.15,NA,""
"1989-03-22",2795.7,NA,""
"1989-03-23",2831.82,NA,""
"1989-03-24",2804.72,NA,""
"1989-03-25",2617.6,NA,""
"1989-03-26",2469.5,NA,""
"1989-03-27",2249,NA,""
"1989-03-28",2125.15,NA,""
"1989-03-29",1979.84,NA,""
"1989-03-30",1838.22,NA,""
"1989-03-31",1740.34,NA,""
"1989-04-01",1676.18,NA,""
"1989-04-02",1631.75,NA,""
"1989-04-03",1600.27,NA,""
"1989-04-04",1550.32,NA,""
"1989-04-05",1488.65,NA,""
"1989-04-06",1427.83,NA,""
"1989-04-07",1344.13,NA,""
"1989-04-08",1279.57,NA,""
"1989-04-09",1216.1,NA,""
"1989-04-10",1159.35,NA,""
"1989-04-11",1131.32,NA,""
"1989-04-12",1097.99,NA,""
"1989-04-13",1070.48,NA,""
"1989-04-14",1153.73,NA,""
"1989-04-15",1452.05,NA,""
"1989-04-16",1593.99,NA,""
"1989-04-17",1464.22,NA,""
"1989-04-18",1373.82,NA,""
"1989-04-19",1262.15,NA,""
"1989-04-20",1176.28,200.84,"TM/Landsat-5"
"1989-04-21",1164.98,NA,""
"1989-04-22",1256.36,NA,""
"1989-04-23",1262.15,NA,""
"1989-04-24",1170.63,NA,""
"1989-04-25",1109.06,NA,""
"1989-04-26",1037.77,NA,""
"1989-04-27",989.361,NA,""
"1989-04-28",946.99,NA,""
"1989-04-29",968.097,NA,""
"1989-04-30",994.702,NA,""
"1989-05-01",952.252,NA,""
"1989-05-02",920.828,NA,""
"1989-05-03",989.361,NA,""
"1989-05-04",1070.48,NA,""
"1989-05-05",1075.96,NA,""
"1989-05-06",1081.46,101.999,"TM/Landsat-5"
"1989-05-07",978.71,NA,""
"1989-05-08",941.738,NA,""
"1989-05-09",984.031,NA,""
"1989-05-10",1005.41,NA,""
"1989-05-11",910.432,NA,""
"1989-05-12",828.719,NA,""
"1989-05-13",793.793,NA,""
"1989-05-14",769.159,NA,""
"1989-05-15",749.642,NA,""
"1989-05-16",739.947,NA,""
"1989-05-17",715.896,NA,""
"1989-05-18",701.595,NA,""
"1989-05-19",687.392,NA,""
"1989-05-20",677.978,NA,""
"1989-05-21",663.939,NA,""
"1989-05-22",659.282,176.723,"TM/Landsat-5"
"1989-05-23",650,NA,""
"1989-05-24",640.763,NA,""
"1989-05-25",631.571,NA,""
"1989-05-26",631.571,NA,""
"1989-05-27",622.423,NA,""
"1989-05-28",617.867,NA,""
"1989-05-29",608.787,NA,""
"1989-05-30",599.753,NA,""
"1989-05-31",590.765,NA,""
"1989-06-01",586.288,NA,""
"1989-06-02",577.368,NA,""
"1989-06-03",572.926,NA,""
"1989-06-04",572.926,NA,""
"1989-06-05",564.076,NA,""
"1989-06-06",559.669,NA,""
"1989-06-07",555.273,131.672,"TM/Landsat-5"
"1989-06-08",546.517,NA,""
"1989-06-09",542.156,NA,""
"1989-06-10",537.808,NA,""
"1989-06-11",529.146,NA,""
"1989-06-12",524.833,NA,""
"1989-06-13",533.471,NA,""
"1989-06-14",568.495,NA,""
"1989-06-15",604.264,NA,""
"1989-06-16",572.926,NA,""
"1989-06-17",542.156,NA,""
"1989-06-18",533.471,NA,""
"1989-06-19",516.243,NA,""
"1989-06-20",511.966,NA,""
"1989-06-21",507.701,NA,""
"1989-06-22",503.448,NA,""
"1989-06-23",494.978,5.4565,"TM/Landsat-5"
"1989-06-24",486.557,NA,""
"1989-06-25",478.185,NA,""
"1989-06-26",469.862,NA,""
"1989-06-27",474.017,NA,""
"1989-06-28",482.365,NA,""
"1989-06-29",503.448,NA,""
"1989-06-30",533.471,NA,""
"1989-07-01",533.471,NA,""
"1989-07-02",577.368,NA,""
"1989-07-03",617.867,NA,""
"1989-07-04",604.264,NA,""
"1989-07-05",559.669,NA,""
"1989-07-06",533.471,NA,""
"1989-07-07",511.966,NA,""
"1989-07-08",490.761,NA,""
"1989-07-09",469.862,NA,""
"1989-07-10",457.471,NA,""
"1989-07-11",453.365,NA,""
"1989-07-12",449.272,NA,""
"1989-07-13",441.124,NA,""
"1989-07-14",437.069,NA,""
"1989-07-15",428.996,NA,""
"1989-07-16",424.979,NA,""
"1989-07-17",416.983,NA,""
"1989-07-18",413.004,NA,""
"1989-07-19",409.039,NA,""
"1989-07-20",401.146,NA,""
"1989-07-21",393.306,NA,""
"1989-07-22",389.405,NA,""
"1989-07-23",385.517,NA,""
"1989-07-24",381.643,NA,""
"1989-07-25",377.782,118.012,"TM/Landsat-5"
"1989-07-26",377.782,NA,""
"1989-07-27",373.934,NA,""
"1989-07-28",370.1,NA,""
"1989-07-29",370.1,NA,""
"1989-07-30",366.279,NA,""
"1989-07-31",385.517,NA,""
"1989-08-01",389.405,NA,""
"1989-08-02",416.983,NA,""
"1989-08-03",457.471,NA,""
"1989-08-04",461.589,NA,""
"1989-08-05",465.719,NA,""
"1989-08-06",453.365,NA,""
"1989-08-07",424.979,NA,""
"1989-08-08",420.975,NA,""
"1989-08-09",437.069,NA,""
"1989-08-10",453.365,NA,""
"1989-08-11",461.589,NA,""
"1989-08-12",445.192,NA,""
"1989-08-13",416.983,NA,""
"1989-08-14",405.086,NA,""
"1989-08-15",401.146,NA,""
"1989-08-16",381.643,NA,""
"1989-08-17",366.279,NA,""
"1989-08-18",354.897,NA,""
"1989-08-19",347.376,NA,""
"1989-08-20",339.91,NA,""
"1989-08-21",332.499,NA,""
"1989-08-22",328.814,NA,""
"1989-08-23",325.143,NA,""
"1989-08-24",317.843,NA,""
"1989-08-25",314.214,NA,""
"1989-08-26",303.412,NA,""
"1989-08-27",299.84,NA,""
"1989-08-28",296.282,NA,""
"1989-08-29",296.282,NA,""
"1989-08-30",303.412,NA,""
"1989-08-31",317.843,NA,""
"1989-09-01",336.197,NA,""
"1989-09-02",354.897,NA,""
"1989-09-03",373.934,NA,""
"1989-09-04",377.782,NA,""
"1989-09-05",366.279,NA,""
"1989-09-06",354.897,NA,""
"1989-09-07",351.129,NA,""
"1989-09-08",347.376,NA,""
"1989-09-09",347.376,NA,""
"1989-09-10",343.636,NA,""
"1989-09-11",343.636,NA,""
"1989-09-12",351.129,NA,""
"1989-09-13",362.471,NA,""
"1989-09-14",354.897,NA,""
"1989-09-15",351.129,NA,""
"1989-09-16",362.471,NA,""
"1989-09-17",347.376,NA,""
"1989-09-18",321.486,NA,""
"1989-09-19",303.412,NA,""
"1989-09-20",296.282,NA,""
"1989-09-21",285.695,NA,""
"1989-09-22",275.239,NA,""
"1989-09-23",268.342,NA,""
"1989-09-24",268.342,NA,""
"1989-09-25",261.504,NA,""
"1989-09-26",258.107,NA,""
"1989-09-27",261.504,76.9725,"TM/Landsat-5"
"1989-09-28",271.783,NA,""
"1989-09-29",268.342,NA,""
"1989-09-30",258.107,NA,""
"1989-10-01",254.726,NA,""
"1989-10-02",258.107,NA,""
"1989-10-03",264.915,NA,""
"1989-10-04",275.239,NA,""
"1989-10-05",271.783,NA,""
"1989-10-06",261.504,NA,""
"1989-10-07",261.504,NA,""
"1989-10-08",258.107,NA,""
"1989-10-09",254.726,NA,""
"1989-10-10",254.726,NA,""
"1989-10-11",258.107,NA,""
"1989-10-12",254.726,NA,""
"1989-10-13",258.107,NA,""
"1989-10-14",258.107,NA,""
"1989-10-15",258.107,NA,""
"1989-10-16",358.677,NA,""
"1989-10-17",482.365,NA,""
"1989-10-18",449.272,NA,""
"1989-10-19",397.219,NA,""
"1989-10-20",366.279,NA,""
"1989-10-21",339.91,NA,""
"1989-10-22",317.843,NA,""
"1989-10-23",314.214,NA,""
"1989-10-24",299.84,NA,""
"1989-10-25",292.739,NA,""
"1989-10-26",285.695,NA,""
"1989-10-27",303.412,NA,""
"1989-10-28",303.412,NA,""
"1989-10-29",310.599,NA,""
"1989-10-30",321.486,NA,""
"1989-10-31",405.086,NA,""
"1989-11-01",520.532,NA,""
"1989-11-02",478.185,NA,""
"1989-11-03",461.589,NA,""
"1989-11-04",474.017,NA,""
"1989-11-05",420.975,NA,""
"1989-11-06",377.782,NA,""
"1989-11-07",370.1,NA,""
"1989-11-08",437.069,NA,""
"1989-11-09",555.273,NA,""
"1989-11-10",599.753,NA,""
"1989-11-11",533.471,NA,""
"1989-11-12",529.146,NA,""
"1989-11-13",778.982,NA,""
"1989-11-14",1043.2,NA,""
"1989-11-15",1043.2,NA,""
"1989-11-16",1016.16,NA,""
"1989-11-17",926.04,NA,""
"1989-11-18",764.264,NA,""
"1989-11-19",654.635,NA,""
"1989-11-20",931.263,NA,""
"1989-11-21",1037.77,NA,""
"1989-11-22",915.625,NA,""
"1989-11-23",894.914,NA,""
"1989-11-24",798.752,NA,""
"1989-11-25",915.625,NA,""
"1989-11-26",608.787,NA,""
"1989-11-27",564.076,NA,""
"1989-11-28",516.243,NA,""
"1989-11-29",482.365,NA,""
"1989-11-30",457.471,NA,""
"1989-12-01",511.966,NA,""
"1989-12-02",711.118,NA,""
"1989-12-03",848.903,NA,""
"1989-12-04",828.719,NA,""
"1989-12-05",874.364,NA,""
"1989-12-06",1075.96,NA,""
"1989-12-07",1291.23,NA,""
"1989-12-08",1676.18,NA,""
"1989-12-09",1853.77,NA,""
"1989-12-10",1861.57,NA,""
"1989-12-11",1948.05,NA,""
"1989-12-12",2157.93,NA,""
"1989-12-13",2504.07,NA,""
"1989-12-14",2688.34,NA,""
"1989-12-15",2688.34,NA,""
"1989-12-16",2679.46,NA,""
"1989-12-17",2777.71,NA,""
"1989-12-18",2913.69,NA,""
"1989-12-19",3070.57,NA,""
"1989-12-20",3192.49,NA,""
"1989-12-21",3335.25,NA,""
"1989-12-22",3499.71,NA,""
"1989-12-23",3696.76,NA,""
"1989-12-24",3816.81,NA,""
"1989-12-25",3716.67,NA,""
"1989-12-26",3499.71,NA,""
"1989-12-27",3211.4,NA,""
"1989-12-28",2977.93,NA,""
"1989-12-29",3024.12,NA,""
"1989-12-30",3145.4,NA,""
"1989-12-31",3277.88,NA,""
"1990-01-01",3412.29,NA,""
"1990-01-02",3617.48,NA,""
"1990-01-03",3816.81,NA,""
"1990-01-04",4040.43,NA,""
"1990-01-05",4122.86,NA,""
"1990-01-06",4153.92,NA,""
"1990-01-07",4174.67,NA,""
"1990-01-08",4237.16,NA,""
"1990-01-09",4258.06,NA,""
"1990-01-10",4268.52,NA,""
"1990-01-11",4226.72,NA,""
"1990-01-12",4143.56,NA,""
"1990-01-13",4112.52,NA,""
"1990-01-14",4133.2,NA,""
"1990-01-15",4143.56,NA,""
"1990-01-16",4040.43,NA,""
"1990-01-17",3776.64,86.523,"TM/Landsat-5"
"1990-01-18",3499.71,NA,""
"1990-01-19",3164.2,NA,""
"1990-01-20",2804.72,NA,""
"1990-01-21",2608.8,NA,""
"1990-01-22",2443.69,NA,""
"1990-01-23",2199.16,NA,""
"1990-01-24",2035.91,NA,""
"1990-01-25",1877.19,NA,""
"1990-01-26",1740.34,NA,""
"1990-01-27",1650.74,NA,""
"1990-01-28",1587.73,NA,""
"1990-01-29",1525.55,NA,""
"1990-01-30",1625.44,NA,""
"1990-01-31",2003.8,NA,""
"1990-02-01",2027.87,NA,""
"1990-02-02",1908.57,NA,""
"1990-02-03",1727.44,NA,""
"1990-02-04",1631.75,NA,""
"1990-02-05",1525.55,NA,""
"1990-02-06",1458.13,NA,""
"1990-02-07",1439.92,NA,""
"1990-02-08",1452.05,NA,""
"1990-02-09",1638.07,NA,""
"1990-02-10",1650.74,NA,""
"1990-02-11",1587.73,NA,""
"1990-02-12",1513.22,NA,""
"1990-02-13",1415.76,NA,""
"1990-02-14",1320.53,NA,""
"1990-02-15",1291.23,NA,""
"1990-02-16",1688.94,NA,""
"1990-02-17",2207.44,NA,""
"1990-02-18",2358.34,NA,""
"1990-02-19",2174.39,NA,""
"1990-02-20",1916.44,NA,""
"1990-02-21",1830.47,NA,""
"1990-02-22",1746.8,NA,""
"1990-02-23",1695.34,NA,""
"1990-02-24",1631.75,NA,""
"1990-02-25",1625.44,NA,""
"1990-02-26",1838.22,NA,""
"1990-02-27",2257.34,NA,""
"1990-02-28",2265.7,NA,""
"1990-03-01",2478.13,NA,""
"1990-03-02",2582.48,NA,""
"1990-03-03",2582.48,NA,""
"1990-03-04",2504.07,NA,""
"1990-03-05",2417.97,NA,""
"1990-03-06",2076.31,242.889,"TM/Landsat-5"
"1990-03-07",1853.77,NA,""
"1990-03-08",1727.44,NA,""
"1990-03-09",1587.73,NA,""
"1990-03-10",1581.47,NA,""
"1990-03-11",1619.13,NA,""
"1990-03-12",1606.55,NA,""
"1990-03-13",1445.98,NA,""
"1990-03-14",1332.31,NA,""
"1990-03-15",1262.15,NA,""
"1990-03-16",1256.36,NA,""
"1990-03-17",1338.21,NA,""
"1990-03-18",1338.21,NA,""
"1990-03-19",1367.87,NA,""
"1990-03-20",1452.05,NA,""
"1990-03-21",1403.74,NA,""
"1990-03-22",1344.13,211.058,"TM/Landsat-5"
"1990-03-23",1350.05,NA,""
"1990-03-24",1746.8,NA,""
"1990-03-25",2043.97,NA,""
"1990-03-26",2092.54,NA,""
"1990-03-27",2035.91,NA,""
"1990-03-28",1924.32,NA,""
"1990-03-29",1708.16,NA,""
"1990-03-30",1612.83,NA,""
"1990-03-31",1600.27,NA,""
"1990-04-01",1494.78,NA,""
"1990-04-02",1385.76,NA,""
"1990-04-03",1326.42,NA,""
"1990-04-04",1291.23,NA,""
"1990-04-05",1262.15,NA,""
"1990-04-06",1262.15,NA,""
"1990-04-07",1204.68,124.354,"TM/Landsat-5"
"1990-04-08",1159.35,NA,""
"1990-04-09",1136.91,NA,""
"1990-04-10",1142.5,NA,""
"1990-04-11",1136.91,NA,""
"1990-04-12",1142.5,NA,""
"1990-04-13",1302.92,NA,""
"1990-04-14",1344.13,NA,""
"1990-04-15",1256.36,NA,""
"1990-04-16",1210.38,NA,""
"1990-04-17",1244.82,NA,""
"1990-04-18",1308.78,NA,""
"1990-04-19",1267.95,NA,""
"1990-04-20",1256.36,NA,""
"1990-04-21",1409.75,NA,""
"1990-04-22",1409.75,NA,""
"1990-04-23",1421.79,NA,""
"1990-04-24",1427.83,NA,""
"1990-04-25",1291.23,NA,""
"1990-04-26",1148.11,NA,""
"1990-04-27",1065,NA,""
"1990-04-28",1005.41,NA,""
"1990-04-29",957.524,NA,""
"1990-04-30",926.04,NA,""
"1990-05-01",894.914,NA,""
"1990-05-02",874.364,NA,""
"1990-05-03",843.842,NA,""
"1990-05-04",828.719,NA,""
"1990-05-05",818.688,NA,""
"1990-05-06",828.719,NA,""
"1990-05-07",869.251,NA,""
"1990-05-08",900.077,NA,""
"1990-05-09",984.031,NA,""
"1990-05-10",968.097,NA,""
"1990-05-11",900.077,NA,""
"1990-05-12",884.619,NA,""
"1990-05-13",874.364,NA,""
"1990-05-14",853.975,NA,""
"1990-05-15",905.249,NA,""
"1990-05-16",920.828,NA,""
"1990-05-17",869.251,NA,""
"1990-05-18",838.791,NA,""
"1990-05-19",874.364,NA,""
"1990-05-20",952.252,NA,""
"1990-05-21",1021.55,NA,""
"1990-05-22",920.828,NA,""
"1990-05-23",843.842,NA,""
"1990-05-24",803.72,NA,""
"1990-05-25",759.379,NA,""
"1990-05-26",735.115,NA,""
"1990-05-27",720.685,NA,""
"1990-05-28",706.351,NA,""
"1990-05-29",692.116,NA,""
"1990-05-30",677.978,NA,""
"1990-05-31",663.939,NA,""
"1990-06-01",654.635,NA,""
"1990-06-02",645.376,NA,""
"1990-06-03",636.161,NA,""
"1990-06-04",617.867,NA,""
"1990-06-05",613.321,NA,""
"1990-06-06",608.787,NA,""
"1990-06-07",599.753,NA,""
"1990-06-08",590.765,NA,""
"1990-06-09",586.288,NA,""
"1990-06-10",572.926,117.809,"TM/Landsat-5"
"1990-06-11",568.495,NA,""
"1990-06-12",564.076,NA,""
"1990-06-13",555.273,NA,""
"1990-06-14",546.517,NA,""
"1990-06-15",537.808,NA,""
"1990-06-16",529.146,NA,""
"1990-06-17",524.833,NA,""
"1990-06-18",520.532,NA,""
"1990-06-19",516.243,NA,""
"1990-06-20",516.243,NA,""
"1990-06-21",511.966,NA,""
"1990-06-22",511.966,NA,""
"1990-06-23",511.966,NA,""
"1990-06-24",524.833,NA,""
"1990-06-25",550.889,NA,""
"1990-06-26",533.471,53.304,"TM/Landsat-5"
"1990-06-27",507.701,NA,""
"1990-06-28",499.207,NA,""
"1990-06-29",490.761,NA,""
"1990-06-30",478.185,NA,""
"1990-07-01",469.862,NA,""
"1990-07-02",465.719,NA,""
"1990-07-03",461.589,NA,""
"1990-07-04",461.589,NA,""
"1990-07-05",457.471,NA,""
"1990-07-06",449.272,NA,""
"1990-07-07",445.192,NA,""
"1990-07-08",441.124,NA,""
"1990-07-09",437.069,NA,""
"1990-07-10",437.069,NA,""
